bill_type,bill_year,bill_congress,rouge_l,rouge_1,rouge_2,rouge_3,bleu_score
s,111,3863,0.601889339,0.723346829,0.646820027,0.586160109,0.619830118
s,111,3864,0.462025316,0.770042194,0.636363636,0.521186441,0.511480627
s,111,3866,0.194305841,0.216612856,0.207929515,0.188069351,0.329935224
s,111,3867,0.434173669,0.803921569,0.52247191,0.298591549,0.540840984
s,111,3869,0.536585366,0.875831486,0.688888889,0.503340757,0.529355897
s,111,3870,0.408945687,0.466453674,0.445512821,0.376205788,0.487255851
s,111,3871,0.594827586,0.793103448,0.705627706,0.613043478,0.552651437
s,111,3872,0.6,0.774257426,0.712301587,0.622266402,0.486088567
s,111,3873,0.449371766,0.765705839,0.609918579,0.3795404,0.460004005
s,111,3874,0.46125908,0.608958838,0.557575758,0.475728155,0.43520741
s,111,3875,0.421227197,0.809286899,0.482529118,0.260434057,0.561821841
s,111,3876,0.472998138,0.880819367,0.632462687,0.474766355,0.506994706
s,111,3877,0.481012658,0.582278481,0.53015873,0.455414013,0.506108851
s,111,3878,0.403263403,0.820512821,0.53271028,0.292740047,0.544903233
s,111,3879,0.46460177,0.639380531,0.538802661,0.391111111,0.480762726
s,111,3880,0.3412527,0.443844492,0.397837838,0.324675325,0.399098436
s,111,3881,0.403323263,0.433534743,0.424036281,0.389561271,0.355204664
s,111,3882,0.294600939,0.396713615,0.354876616,0.263529412,0.394896717
s,111,3884,0.44276902,0.60726525,0.536719286,0.43161512,0.435696683
s,111,3885,0.397769517,0.573420074,0.51627907,0.37150838,0.386603753
s,111,3886,0.666666667,0.670231729,0.669051878,0.653500898,0.632034596
s,111,3887,0.333958724,0.454971857,0.428169014,0.343045113,0.389915452
s,111,3889,0.477568741,0.657018813,0.534107402,0.407569141,0.504405712
s,111,3890,0.459259259,0.665185185,0.605341246,0.482912333,0.451546967
s,111,3891,0.385650224,0.462524023,0.429762668,0.353243417,0.407478733
s,111,3892,0.331674959,0.490878939,0.426910299,0.302828619,0.440991081
s,111,3893,0.45971564,0.815165877,0.579572447,0.366666667,0.540957667
s,111,3894,0.414457831,0.78313253,0.507246377,0.295399516,0.508132748
s,111,3895,0.269975787,0.334745763,0.291944276,0.221212121,0.345436436
s,111,3896,0.52135816,0.797371303,0.669593853,0.539053905,0.544653963
s,111,3897,0.505992011,0.676431425,0.518024032,0.372155288,0.529339812
s,111,3898,0.460465116,0.781395349,0.668997669,0.53271028,0.499246797
s,111,3899,0.29304713,0.40970602,0.363381597,0.275829827,0.38969986
s,111,3901,0.258540585,0.321399289,0.299152311,0.239671683,0.337992745
s,111,3902,0.467567568,0.743243243,0.696476965,0.663043478,0.518098238
s,111,3903,0.363171355,0.537084399,0.406169666,0.279069767,0.708694012
s,111,3904,0.347758887,0.42812983,0.385448916,0.31627907,0.443397623
s,111,3905,0.388838884,0.646264626,0.569882777,0.446251129,0.465875431
s,111,3906,0.44138634,0.653414883,0.533673469,0.394279877,0.431254663
s,111,3907,0.348849105,0.455242967,0.415770609,0.327011789,0.388143016
s,111,3908,0.32642487,0.37157661,0.357037037,0.33209785,0.367247367
s,111,3909,0.363118953,0.491747297,0.452421652,0.363947519,0.419889259
s,111,3910,0.895927602,0.904977376,0.880484115,0.861911988,0.561407975
s,111,3911,0.521640091,0.751708428,0.668949772,0.590389016,0.524634102
s,111,3912,0.289613343,0.385898408,0.361153263,0.280182232,0.36068971
s,111,3913,0.612876936,0.788916055,0.716734694,0.645952576,0.489089464
s,111,3915,0.261571917,0.327430879,0.295306186,0.250699844,0.351593466
s,111,3916,0.50338295,0.757780785,0.688346883,0.537313433,0.432564571
s,111,3917,0.480565371,0.583038869,0.570754717,0.511216057,0.416005917
s,111,3918,0.424007744,0.666021297,0.533462658,0.316812439,0.532013137
s,111,3919,0.623274162,0.642998028,0.625742574,0.580516899,0.642803963
s,111,3920,0.540834846,0.666061706,0.616363636,0.524590164,0.468096215
s,111,3921,0.302361239,0.333639988,0.322798404,0.298434142,0.32946179
s,111,3922,0.435087719,0.666666667,0.572934974,0.413732394,0.44661929
s,111,3923,0.510332435,0.83737646,0.666066607,0.494138864,0.533437153
s,111,3924,0.474740484,0.708650519,0.620928621,0.520471895,0.442485778
s,111,3925,0.185117134,0.221405604,0.196231618,0.16137931,0.330466201
s,111,3926,0.44646098,0.631578947,0.564663024,0.47166362,0.538373695
s,111,3927,0.408071749,0.558295964,0.453932584,0.344594595,0.47092078
s,111,3928,0.297223309,0.370746969,0.353816047,0.30003917,0.355033522
s,111,3929,0.29558011,0.321823204,0.31120332,0.29501385,0.400242949
s,111,3930,0.390101892,0.518195051,0.437956204,0.327964861,0.524473097
s,111,3931,0.612876936,0.788916055,0.716734694,0.645952576,0.489089464
s,111,3936,0.353125,0.54375,0.452269171,0.272727273,0.427632289
s,111,3937,0.323839251,0.421381194,0.377977353,0.298554123,0.388850323
s,111,3938,0.55483871,0.817204301,0.548596112,0.403470716,0.595269035
s,111,3939,0.319263239,0.458173446,0.404761905,0.326671791,0.396878201
s,111,3940,0.56504065,0.569105691,0.559183673,0.553278689,0.68899395
s,111,3941,0.466603951,0.841015992,0.674835061,0.498583569,0.500230044
s,111,3942,0.421499293,0.594059406,0.445390071,0.312944523,0.52169486
s,111,3943,0.23675605,0.275997384,0.260471204,0.218729535,0.341982714
s,111,3944,0.535144714,0.676904903,0.592548788,0.47838958,0.431315747
s,111,3945,0.399246704,0.574387947,0.508953817,0.35754717,0.402158026
s,111,3946,0.441696113,0.80565371,0.581560284,0.43772242,0.590480253
s,111,3947,0.435155413,0.756698821,0.607948443,0.454251884,0.502193997
s,111,3949,0.597137014,0.63803681,0.562628337,0.527835052,0.662215229
s,111,3950,0.447272727,0.781818182,0.496350365,0.315018315,0.578356987
s,111,3951,0.409961686,0.633141762,0.572387344,0.408829175,0.404672262
s,111,3952,0.518976169,0.720211827,0.624226348,0.513728964,0.486204161
s,111,3953,0.506417736,0.8168028,0.591812865,0.382180539,0.538739066
s,111,3954,0.351809955,0.452488688,0.415628539,0.344671202,0.395480885
s,111,3955,0.437802908,0.81098546,0.621359223,0.41815235,0.460595928
s,111,3956,0.43559719,0.829039813,0.705882353,0.595744681,0.562341325
s,111,3957,0.438292964,0.552479815,0.503464203,0.440462428,0.406271243
s,111,3958,0.394630872,0.641610738,0.543741588,0.377867746,0.500758919
s,111,3959,0.400213447,0.632870864,0.537393162,0.404278075,0.41764308
s,111,3960,0.335853132,0.48488121,0.421621622,0.314935065,0.414570693
s,111,3961,0.208625337,0.227493261,0.220604099,0.199136535,0.330115081
s,111,3964,0.239761727,0.265078183,0.260804769,0.253542133,0.339662852
s,111,3965,0.425531915,0.663329161,0.52195734,0.379874214,0.589784221
s,111,3966,0.322647363,0.356428818,0.341497068,0.309285468,0.355581046
s,111,3967,0.170302604,0.197513488,0.175545647,0.138999765,0.319659017
s,111,3969,0.658536585,0.695121951,0.644897959,0.573770492,0.624445168
s,111,3970,0.386363636,0.422348485,0.403791469,0.358633776,0.372615119
s,111,3971,0.453781513,0.54789916,0.465430017,0.392554992,0.649460284
s,111,3972,0.417867435,0.462536023,0.45021645,0.400289017,0.412953472
s,111,3973,0.329327993,0.45482866,0.402672606,0.258582256,0.366990572
s,111,3974,0.374542794,0.57644477,0.47032967,0.292002935,0.416682951
s,111,3977,0.176954733,0.181069959,0.144628099,0.095435685,0.797377425
s,111,3978,0.663822526,0.832764505,0.743589744,0.642123288,0.47915386
s,111,3980,0.558861578,0.848641656,0.674448768,0.525357607,0.526324372
s,111,3982,0.402020202,0.654545455,0.473684211,0.277890467,0.47587331
s,111,3983,0.669281046,0.789542484,0.720838794,0.641261498,0.581075303
s,111,3984,0.107085045,0.114556095,0.108108108,0.097421203,0.272948926
s,111,3986,0.40787949,0.746234067,0.492450639,0.235157159,0.488458487
s,111,3988,0.357989836,0.546583851,0.465799887,0.255800792,0.409919029
s,111,3989,0.451237263,0.802037846,0.660349854,0.502189781,0.450295479
s,111,3993,0.277042802,0.296498054,0.28271028,0.261886204,0.358641797
s,111,3995,0.406272274,0.528866714,0.472519629,0.365975697,0.419732722
s,111,3997,0.392207792,0.654545455,0.401041667,0.234986945,0.535383042
s,111,3999,0.29810901,0.379310345,0.336302895,0.254180602,0.394298269
s,111,4000,0.227901383,0.285628382,0.262936221,0.226369657,0.352866209
s,111,4001,0.480487805,0.829268293,0.662591687,0.490196078,0.536681613
s,111,4002,0.408209806,0.652223489,0.496,0.357388316,0.475139824
s,111,4003,0.429571984,0.689494163,0.578332034,0.401249024,0.468963044
s,111,4004,0.394388153,0.63289166,0.523028884,0.334636435,0.43560177
s,111,4005,0.528409091,0.695075758,0.620493359,0.557034221,0.473050092
s,111,4007,0.406349206,0.507936508,0.462809917,0.379376194,0.422424306
s,111,4009,0.377867746,0.677462888,0.48714479,0.347354138,0.533945556
s,111,4013,0.44742268,0.87628866,0.659090909,0.513457557,0.50861784
s,111,4014,0.613333333,0.770666667,0.671122995,0.608579088,0.539732797
s,111,4015,0.37184466,0.584466019,0.481049563,0.312256809,0.395257139
s,111,4017,0.396793587,0.659318637,0.522088353,0.323943662,0.50480055
s,111,4018,0.414172266,0.632864997,0.50030581,0.322106552,0.433806414
s,111,4019,0.427030097,0.628052243,0.591245026,0.521343199,0.419477291
s,111,4020,0.347495244,0.470513633,0.426666667,0.369993643,0.413258409
s,111,4021,0.619335347,0.726586103,0.677760968,0.618181818,0.445601989
s,111,4022,0.357420357,0.547008547,0.438910506,0.263445051,0.445567771
s,111,4025,0.594594595,0.797297297,0.711278195,0.623493976,0.448083383
s,111,4026,0.448598131,0.536304817,0.476601872,0.402307138,0.421689091
s,111,4028,0.366624526,0.750948167,0.463878327,0.210927573,0.558983914
s,111,4029,0.322489392,0.434700613,0.399244927,0.336324988,0.3920391
s,111,4030,0.45933637,0.64281067,0.534201954,0.396607958,0.435882532
s,111,4031,0.259849624,0.314586466,0.288895576,0.239084613,0.336703281
s,111,4032,0.472684086,0.691211401,0.613555291,0.466666667,0.430124328
s,111,4033,0.322721326,0.470126472,0.423395897,0.319790301,0.393992519
s,111,4034,0.305115437,0.418288818,0.366107839,0.266666667,0.390283942
s,111,4035,0.330402591,0.484035169,0.421491431,0.303198887,0.4010198
s,111,4037,0.543939394,0.724242424,0.657056146,0.560790274,0.439745892
s,111,4038,0.288329519,0.41037376,0.352941176,0.272379495,0.436737207
s,111,4039,0.391752577,0.548969072,0.497850387,0.394148021,0.397872405
s,111,4041,0.260083449,0.303198887,0.281141267,0.245821727,0.341688048
s,111,4044,0.357752809,0.508764045,0.467836257,0.371904548,0.38738343
s,111,4045,0.437941473,0.647830474,0.55611729,0.403242148,0.46493962
s,111,4046,0.353103448,0.513103448,0.442705936,0.321510825,0.397821975
s,111,4047,0.51638689,0.735411671,0.650120096,0.534081796,0.462615296
s,111,4048,0.338725024,0.494766889,0.366062917,0.246418338,0.489590496
s,111,4049,0.344692519,0.481002742,0.429635437,0.30364849,0.387051039
s,111,4050,0.37585034,0.506802721,0.402044293,0.249146758,0.449020556
s,111,4051,0.351233672,0.53701016,0.422965116,0.256186317,0.427398352
s,111,4052,0.524407252,0.758716876,0.570629371,0.415147265,0.563456718
s,111,4054,0.410727969,0.596168582,0.549501151,0.458109147,0.460591978
s,111,4055,0.241929762,0.351188365,0.284700035,0.169804618,0.377718696
s,111,4057,0.316939891,0.367941712,0.346715328,0.321755027,0.420683161
s,111,4059,0.383531961,0.624052004,0.54989154,0.381107492,0.401650833
s,112,1000,0.051860326,0.054257232,0.048706075,0.042172942,0.226521186
s,112,1001,0.11771147,0.138516288,0.112845796,0.087147164,0.337555569
s,112,1002,0.163251366,0.193989071,0.157894737,0.113543092,0.345056573
s,112,1003,0.488078541,0.757363254,0.562587904,0.358251058,0.541434193
s,112,1004,0.359876815,0.4725033,0.442095993,0.349933892,0.371581615
s,112,1005,0.28187251,0.334661355,0.321036889,0.280439122,0.362902894
s,112,1006,0.419071518,0.752823087,0.598742138,0.413619168,0.530439174
s,112,1007,0.416393443,0.590163934,0.536184211,0.445544554,0.615635554
s,112,1008,0.525641026,0.636752137,0.56223176,0.443965517,0.637882614
s,112,1009,0.515995872,0.670794634,0.593588418,0.503626943,0.492283516
s,112,100,0.389333333,0.650666667,0.348525469,0.242587601,0.612681481
s,112,1010,0.186182982,0.229394505,0.206565252,0.163951936,0.343398254
s,112,1012,0.408477842,0.67822736,0.35589942,0.201941748,0.623755462
s,112,1013,0.438443209,0.783161239,0.60938743,0.369721116,0.46777571
s,112,1014,0.24345969,0.306460224,0.270443613,0.19047619,0.391654181
s,112,1015,0.289663462,0.385817308,0.352587244,0.262650602,0.39666232
s,112,1016,0.393596987,0.700564972,0.483018868,0.279773157,0.552677878
s,112,1017,0.192139738,0.270742358,0.209973753,0.103418054,0.438691338
s,112,1018,0.29415462,0.350722816,0.325157233,0.269351794,0.342799648
s,112,101,0.394171779,0.615030675,0.497695853,0.310769231,0.453081993
s,112,1020,0.435036496,0.808759124,0.570175439,0.326500732,0.469266224
s,112,1021,0.41627543,0.696400626,0.559561129,0.405023548,0.459718377
s,112,1023,0.263157895,0.308552632,0.29361422,0.234519104,0.33137131
s,112,1024,0.357873211,0.494887526,0.428863869,0.31352459,0.417875189
s,112,1025,0.25433526,0.314340765,0.299091159,0.252411133,0.346284309
s,112,1026,0.317647059,0.436601307,0.397905759,0.31061599,0.408420293
s,112,1028,0.433333333,0.583333333,0.559691913,0.520565553,0.42292434
s,112,1029,0.390812978,0.505286183,0.455308282,0.362175977,0.367205627
s,112,1030,0.249490143,0.29367777,0.275510204,0.228727025,0.346202627
s,112,1032,0.462608696,0.596521739,0.486062718,0.382198953,0.417887256
s,112,1033,0.632750397,0.718600954,0.68261563,0.6208,0.539278636
s,112,1034,0.405204461,0.765799257,0.458955224,0.262172285,0.598491878
s,112,1035,0.453781513,0.823529412,0.606498195,0.381182147,0.534379046
s,112,1037,0.508710801,0.794425087,0.570430733,0.420070012,0.510542932
s,112,1038,0.526932084,0.768149883,0.61971831,0.505882353,0.538382592
s,112,1039,0.316336166,0.422096317,0.387523629,0.276253548,0.386213427
s,112,103,0.475126904,0.771573604,0.543234995,0.346585117,0.52169486
s,112,1040,0.228868661,0.261118336,0.247202706,0.222858631,0.330760307
s,112,1041,0.297090352,0.456355283,0.362519201,0.277349769,0.504473289
s,112,1042,0.419543974,0.591530945,0.515329419,0.404964076,0.408817279
s,112,1043,0.432369942,0.670520231,0.542294322,0.355400697,0.497660207
s,112,1044,0.407643312,0.732484076,0.536170213,0.33901919,0.480883193
s,112,1045,0.376456876,0.424242424,0.416569428,0.376168224,0.407031441
s,112,1046,0.403581267,0.58815427,0.566896552,0.520718232,0.455624148
s,112,1047,0.359677419,0.415322581,0.409200969,0.397415186,0.384958525
s,112,1049,0.17706422,0.218348624,0.191919192,0.150735294,0.379769582
s,112,104,0.505827506,0.578088578,0.528037383,0.419203747,0.45886678
s,112,1051,0.28974359,0.382051282,0.336328626,0.232647815,0.409554702
s,112,1052,0.428434198,0.486071085,0.467757459,0.43587271,0.448906548
s,112,1053,0.302197802,0.395604396,0.359009629,0.276859504,0.413677285
s,112,1054,0.382465057,0.621346887,0.502544529,0.292993631,0.444487196
s,112,1056,0.236329353,0.280955374,0.262893082,0.219634991,0.341075719
s,112,1059,0.38974359,0.527179487,0.496919918,0.400822199,0.380780167
s,112,105,0.316933638,0.423340961,0.38373425,0.268348624,0.390652683
s,112,1060,0.200809717,0.238866397,0.221547185,0.186385737,0.324199891
s,112,1061,0.317865429,0.403712297,0.357723577,0.280232558,0.405758165
s,112,1062,0.43248731,0.759390863,0.636826043,0.462793068,0.4949232
s,112,1063,0.600262123,0.859764089,0.688567674,0.534914361,0.533723375
s,112,1064,0.427860697,0.805970149,0.55361596,0.375,0.537891726
s,112,1065,0.220510742,0.244021078,0.237728195,0.203816484,0.368638241
s,112,1066,0.497076023,0.844054581,0.6640625,0.491193738,0.564231575
s,112,1067,0.420111732,0.652513966,0.526315789,0.377104377,0.499158954
s,112,1068,0.332389046,0.470254958,0.418714556,0.310312204,0.404511366
s,112,106,0.408477842,0.67822736,0.35589942,0.201941748,0.623755462
s,112,1071,0.484429066,0.740484429,0.604166667,0.445993031,0.577993557
s,112,1072,0.411371237,0.693979933,0.628140704,0.526845638,0.453134418
s,112,1074,0.351398601,0.493006993,0.430823117,0.359649123,0.48840427
s,112,1075,0.159340659,0.197802198,0.129476584,0.085635359,0.459881484
s,112,1076,0.250605327,0.342615012,0.283636364,0.214805825,0.420058072
s,112,1078,0.371923428,0.612579763,0.484018265,0.351326624,0.497718038
s,112,1079,0.424969988,0.823529412,0.560770156,0.306393245,0.540977863
s,112,1080,0.298171589,0.39193624,0.36884092,0.32409582,0.369860938
s,112,1081,0.218453865,0.285286783,0.230654019,0.117941029,0.387464133
s,112,1083,0.373239437,0.540492958,0.458553792,0.32155477,0.441486963
s,112,1084,0.384476534,0.55234657,0.470162749,0.346014493,0.441721725
s,112,1085,0.320119671,0.451757666,0.32659176,0.184546137,0.426181468
s,112,1086,0.317073171,0.364280094,0.35511811,0.327817179,0.357822414
s,112,1088,0.357388316,0.607101947,0.507462687,0.400460299,0.519498745
s,112,1089,0.543876567,0.705882353,0.658937198,0.569215876,0.468538707
s,112,108,0.316576087,0.546195652,0.331972789,0.170299728,0.464727899
s,112,1090,0.511144131,0.570579495,0.51266766,0.454409567,0.654653671
s,112,1091,0.205596465,0.245655376,0.219864427,0.195812445,0.352688038
s,112,1092,0.158627087,0.171150278,0.165197216,0.153203343,0.309114182
s,112,1094,0.37235023,0.516129032,0.433979686,0.318223867,0.44707395
s,112,1095,0.420168067,0.692436975,0.637436762,0.582064298,0.604275079
s,112,1096,0.463878327,0.855513308,0.63740458,0.521072797,0.598379008
s,112,109,0.463700234,0.861826698,0.746478873,0.637647059,0.500522194
s,112,10,0.516640254,0.741679873,0.645468998,0.542264753,0.551990589
s,112,1111,0.429357798,0.759633028,0.427255985,0.232902033,0.587703821
s,112,1112,0.383053839,0.563106796,0.482758621,0.345438441,0.450386011
s,112,1114,0.484458735,0.709539121,0.584317938,0.488697524,0.525004476
s,112,1115,0.177837838,0.199459459,0.187128177,0.158549784,0.31548944
s,112,1116,0.276841171,0.33717835,0.295737123,0.196444444,0.355703319
s,112,1119,0.202405641,0.230609706,0.221161826,0.196347032,0.309305946
s,112,111,0.651162791,0.701550388,0.66407767,0.622568093,0.468892188
s,112,1120,0.486857143,0.795428571,0.504009164,0.342135476,0.527771738
s,112,1121,0.421676545,0.804403048,0.58524173,0.355140187,0.484765529
s,112,1122,0.470709147,0.867420349,0.619979403,0.400412797,0.497683335
